COD_PROV,DES_PROV,COD_MUNI,DES_MUNI,COD_DM,DES_DM,COD_SECC,DES_SECC,COD_BP,DES_BP,ICV_1,ICV_2,ICV_3,ICV_4,NO_CAT,P_ICV1Y2
13,LA VEGA,01,LA VEGA,01,LA VEGA,05,BURENDE,020,LOS COROZOS,20,87,107,26,28,39.93
13,LA VEGA,01,LA VEGA,01,LA VEGA,05,BURENDE,021,LOS SUÁREZ,7,38,47,18,7,38.46
13,LA VEGA,01,LA VEGA,01,LA VEGA,05,BURENDE,018,BURENDE,63,359,404,128,161,37.85
13,LA VEGA,01,LA VEGA,01,LA VEGA,05,BURENDE,007,LA LOMITA DE GUACO,13,27,21,5,39,38.1
13,LA VEGA,01,LA VEGA,01,LA VEGA,05,BURENDE,015,SAN FRANCISCO,44,146,138,50,82,41.3
13,LA VEGA,01,LA VEGA,01,LA VEGA,05,BURENDE,014,SANTO CERRO,15,76,114,48,75,27.74
13,LA VEGA,01,LA VEGA,01,LA VEGA,05,BURENDE,006,GUACO LA PISTA,17,140,139,21,42,43.73
13,LA VEGA,01,LA VEGA,01,LA VEGA,05,BURENDE,008,LOMA DE LOS ÁNGELES,7,26,32,12,26,32.04
13,LA VEGA,01,LA VEGA,04,TAVERA (D.M.).,02,LA JINA HUECA,009,EL AGUACATE,12,25,3,0,0,92.5
13,LA VEGA,01,LA VEGA,01,LA VEGA,05,BURENDE,019,LOS VALERIO,14,91,116,40,53,33.44
13,LA VEGA,02,CONSTANZA,01,CONSTANZA,02,MALDONADO,008,LOS ALMENDRALES,9,0,0,0,0,100
13,LA VEGA,02,CONSTANZA,01,CONSTANZA,02,MALDONADO,006,ARROYO HONDO,5,0,1,0,2,62.5
13,LA VEGA,01,LA VEGA,01,LA VEGA,05,BURENDE,017,GUACO LOS FRÍAS,25,122,94,19,24,51.76
13,LA VEGA,01,LA VEGA,01,LA VEGA,05,BURENDE,016,POZO DEL BEJUCO,1,15,18,15,6,29.09
13,LA VEGA,01,LA VEGA,04,TAVERA (D.M.).,02,LA JINA HUECA,002,LOMA DEL COCO,6,13,1,1,2,82.61
13,LA VEGA,01,LA VEGA,04,TAVERA (D.M.).,02,LA JINA HUECA,011,POBLADO DE TAVERAS,5,3,0,0,2,80
13,LA VEGA,01,LA VEGA,04,TAVERA (D.M.).,04,JAGUA GORDA,005,EL COLORADO,1,1,1,0,8,18.18
13,LA VEGA,01,LA VEGA,04,TAVERA (D.M.).,04,JAGUA GORDA,016,LA PIÑA,17,6,0,0,9,71.88
13,LA VEGA,01,LA VEGA,04,TAVERA (D.M.).,04,JAGUA GORDA,017,LOMA DE LA PALMA,0,0,0,0,1,0
13,LA VEGA,01,LA VEGA,04,TAVERA (D.M.).,04,JAGUA GORDA,018,EL AÑIL,12,25,9,1,5,71.15
13,LA VEGA,01,LA VEGA,04,TAVERA (D.M.).,04,JAGUA GORDA,019,LAS CRUCES,20,13,0,0,0,100
13,LA VEGA,01,LA VEGA,04,TAVERA (D.M.).,04,JAGUA GORDA,021,LA AHUMADA,1,0,0,0,1,50
13,LA VEGA,01,LA VEGA,01,LA VEGA,04,BAYACANES,009,MONTE LLANO,6,6,0,0,6,66.67
13,LA VEGA,01,LA VEGA,04,TAVERA (D.M.).,04,JAGUA GORDA,020,LOS CAMARONES,19,10,1,0,8,76.32
13,LA VEGA,01,LA VEGA,01,LA VEGA,04,BAYACANES,006,CERCADO ALTO,15,49,20,4,28,55.17
13,LA VEGA,01,LA VEGA,01,LA VEGA,04,BAYACANES,008,EL HIGO,6,0,1,0,2,66.67
13,LA VEGA,01,LA VEGA,01,LA VEGA,04,BAYACANES,007,YAMI,12,67,82,12,13,42.47
13,LA VEGA,01,LA VEGA,01,LA VEGA,05,BURENDE,002,LAS MARTÍNEZ,3,26,40,19,58,19.86
13,LA VEGA,01,LA VEGA,01,LA VEGA,05,BURENDE,001,ARENOSO,36,120,231,139,90,25.32
13,LA VEGA,01,LA VEGA,01,LA VEGA,05,BURENDE,003,LOS CALLEJONES,11,80,101,31,120,26.53
13,LA VEGA,01,LA VEGA,01,LA VEGA,04,BAYACANES,002,LAS CRUCES,26,202,269,80,52,36.25
13,LA VEGA,01,LA VEGA,01,LA VEGA,05,BURENDE,013,CARRERA DE PALMAS,35,200,287,74,126,32.55
13,LA VEGA,01,LA VEGA,01,LA VEGA,05,BURENDE,009,RÍO SECO,95,360,581,159,281,30.83
13,LA VEGA,01,LA VEGA,01,LA VEGA,05,BURENDE,010,SOTO,24,121,181,56,92,30.59
13,LA VEGA,01,LA VEGA,01,LA VEGA,05,BURENDE,011,LAS POCILGAS,11,68,49,7,49,42.93
13,LA VEGA,02,CONSTANZA,01,CONSTANZA,03,PALERO,004,EL VALLE,5,15,15,12,10,35.09
13,LA VEGA,02,CONSTANZA,01,CONSTANZA,03,PALERO,001,LAS AUYAMAS,10,44,56,24,19,35.29
13,LA VEGA,02,CONSTANZA,01,CONSTANZA,03,PALERO,002,LA COLONIA JAPONESA,61,217,223,85,61,42.97
13,LA VEGA,02,CONSTANZA,03,LA SABINA (D. M.).,04,VILLA SABINA,004,GUARICANO O JARRO SUCIO,59,137,109,15,0,61.25
13,LA VEGA,01,LA VEGA,01,LA VEGA,06,LA CABIRMOTA,001,CABIRMOTA,19,223,206,80,97,38.72
13,LA VEGA,01,LA VEGA,02,RÍO VERDE ARRIBA (D. M.).,03,BONAGUA,001,BONAGUA,22,93,69,24,19,50.66
13,LA VEGA,01,LA VEGA,02,RÍO VERDE ARRIBA (D. M.).,02,ARROYO HONDO ARRIBA,001,ARROYO HONDO ARRIBA,21,44,8,1,27,64.36
13,LA VEGA,01,LA VEGA,02,RÍO VERDE ARRIBA (D. M.).,04,MIRADOR,002,MONTE ADENTRO,7,34,62,22,63,21.81
13,LA VEGA,01,LA VEGA,03,EL RANCHITO (D. M.).,03,EL BADÉN,003,LOS SOLARES U ORLANDO MARTÍNEZ,1,21,35,7,22,25.58
13,LA VEGA,01,LA VEGA,03,EL RANCHITO (D. M.).,02,SABANA REY,007,LOS RANCHOS,0,0,0,0,4,0
13,LA VEGA,01,LA VEGA,02,RÍO VERDE ARRIBA (D. M.).,06,PUEBLO VIEJO,001,PUEBLO VIEJO,15,35,35,4,31,41.67
13,LA VEGA,01,LA VEGA,01,LA VEGA,11,LA PENDA,006,EL CAIMITO ADENTRO,46,186,168,37,90,44.02
13,LA VEGA,01,LA VEGA,01,LA VEGA,11,LA PENDA,007,EL CAIMITO ABAJO,2,23,34,8,15,30.49
13,LA VEGA,01,LA VEGA,01,LA VEGA,11,LA PENDA,005,EL CAIMITO AFUERA,32,132,223,68,92,29.98
13,LA VEGA,01,LA VEGA,01,LA VEGA,11,LA PENDA,004,LA TORRE,52,135,183,109,41,35.96
13,LA VEGA,01,LA VEGA,01,LA VEGA,11,LA PENDA,002,LA PENDA,12,103,139,47,60,31.86
13,LA VEGA,01,LA VEGA,02,RÍO VERDE ARRIBA (D. M.).,03,BONAGUA,003,EL CAIMITO,4,43,57,17,26,31.97
13,LA VEGA,01,LA VEGA,02,RÍO VERDE ARRIBA (D. M.).,03,BONAGUA,004,ROMERO,18,108,72,24,18,52.5
13,LA VEGA,01,LA VEGA,02,RÍO VERDE ARRIBA (D. M.).,03,BONAGUA,005,LA PALMITA,16,43,39,7,23,46.09
13,LA VEGA,01,LA VEGA,02,RÍO VERDE ARRIBA (D. M.).,02,ARROYO HONDO ARRIBA,002,ARROYO HONDO ABAJO,22,92,52,5,29,57
13,LA VEGA,01,LA VEGA,02,RÍO VERDE ARRIBA (D. M.).,02,ARROYO HONDO ARRIBA,005,BONAGUA LOS SIRICES,6,41,24,2,19,51.09
13,LA VEGA,01,LA VEGA,02,RÍO VERDE ARRIBA (D. M.).,02,ARROYO HONDO ARRIBA,003,LOS QUEZADA,22,81,33,5,22,63.19
13,LA VEGA,01,LA VEGA,02,RÍO VERDE ARRIBA (D. M.).,02,ARROYO HONDO ARRIBA,004,LA JABILLA,16,93,29,4,12,70.78
13,LA VEGA,01,LA VEGA,02,RÍO VERDE ARRIBA (D. M.).,08,RÍO VERDE ARRIBA,006,EL CALICHE,5,45,46,6,25,39.37
13,LA VEGA,01,LA VEGA,02,RÍO VERDE ARRIBA (D. M.).,08,RÍO VERDE ARRIBA,005,LA DESTILADERA,5,23,24,6,7,43.08
13,LA VEGA,01,LA VEGA,01,LA VEGA,11,LA PENDA,001,EL QUEMADO,53,247,220,32,81,47.39
13,LA VEGA,01,LA VEGA,02,RÍO VERDE ARRIBA (D. M.).,08,RÍO VERDE ARRIBA,001,RÍO VERDE ARRIBA,3,12,22,3,28,22.06
13,LA VEGA,01,LA VEGA,02,RÍO VERDE ARRIBA (D. M.).,08,RÍO VERDE ARRIBA,007,LA SABANA DE RÍO VERDE,2,30,32,7,4,42.67
13,LA VEGA,01,LA VEGA,02,RÍO VERDE ARRIBA (D. M.).,05,EL NARANJAL,002,LAS ARENAS,12,64,47,12,23,48.1
13,LA VEGA,01,LA VEGA,02,RÍO VERDE ARRIBA (D. M.).,05,EL NARANJAL,001,EL NARANJAL,17,107,81,25,48,44.6
13,LA VEGA,01,LA VEGA,02,RÍO VERDE ARRIBA (D. M.).,04,MIRADOR,006,SABANETA,2,1,0,0,2,60
13,LA VEGA,01,LA VEGA,02,RÍO VERDE ARRIBA (D. M.).,04,MIRADOR,001,EL MIRADOR,15,76,100,28,48,34.08
13,LA VEGA,01,LA VEGA,02,RÍO VERDE ARRIBA (D. M.).,04,MIRADOR,004,LOS HOYOS,3,2,0,0,0,100
13,LA VEGA,01,LA VEGA,02,RÍO VERDE ARRIBA (D. M.).,04,MIRADOR,005,JABABA,11,29,29,3,38,36.36
13,LA VEGA,01,LA VEGA,02,RÍO VERDE ARRIBA (D. M.).,04,MIRADOR,003,EL AZUCEY,6,44,49,10,54,30.67
13,LA VEGA,01,LA VEGA,01,LA VEGA,06,LA CABIRMOTA,002,POZO COLORADO,6,34,50,4,0,42.55
13,LA VEGA,01,LA VEGA,01,LA VEGA,06,LA CABIRMOTA,009,JIMAYACO,14,90,67,9,25,50.73
13,LA VEGA,01,LA VEGA,01,LA VEGA,06,LA CABIRMOTA,007,JIMAYACO ARRIBA,9,77,87,9,26,41.35
13,LA VEGA,01,LA VEGA,01,LA VEGA,06,LA CABIRMOTA,006,BOTIJA DE CABIRMOTA,14,49,45,13,54,36
13,LA VEGA,01,LA VEGA,01,LA VEGA,06,LA CABIRMOTA,005,BOTIJA DE JIMAYACO,27,87,138,33,39,35.19
13,LA VEGA,01,LA VEGA,01,LA VEGA,06,LA CABIRMOTA,003,LA CIDRA,15,74,110,23,33,34.9
13,LA VEGA,01,LA VEGA,01,LA VEGA,06,LA CABIRMOTA,004,ARENOSO,24,112,85,8,37,51.13
13,LA VEGA,01,LA VEGA,02,RÍO VERDE ARRIBA (D. M.).,06,PUEBLO VIEJO,006,EL RANCHITO,12,48,30,13,23,47.62
13,LA VEGA,01,LA VEGA,02,RÍO VERDE ARRIBA (D. M.).,06,PUEBLO VIEJO,003,COLORAO,12,60,45,21,51,38.1
13,LA VEGA,01,LA VEGA,02,RÍO VERDE ARRIBA (D. M.).,06,PUEBLO VIEJO,005,LA VEREDA,17,39,23,3,18,56
13,LA VEGA,01,LA VEGA,02,RÍO VERDE ARRIBA (D. M.).,06,PUEBLO VIEJO,002,EL ALJIBE,1,0,2,0,18,4.76
13,LA VEGA,01,LA VEGA,02,RÍO VERDE ARRIBA (D. M.).,06,PUEBLO VIEJO,004,LOS SUÁREZ,9,33,20,3,10,56
13,LA VEGA,01,LA VEGA,02,RÍO VERDE ARRIBA (D. M.).,07,RÍO VERDE ABAJO,005,LOS PLACERES,1,5,6,6,11,20.69
13,LA VEGA,01,LA VEGA,02,RÍO VERDE ARRIBA (D. M.).,07,RÍO VERDE ABAJO,007,EL ZUMBIO,7,28,10,5,8,60.34
13,LA VEGA,01,LA VEGA,02,RÍO VERDE ARRIBA (D. M.).,07,RÍO VERDE ABAJO,008,CAZABITO,6,35,19,1,17,52.56
13,LA VEGA,01,LA VEGA,02,RÍO VERDE ARRIBA (D. M.).,07,RÍO VERDE ABAJO,003,LAS CAÑAS,11,42,16,1,12,64.63
